account_id,district_id,frequency,years_since_acc_open
2939,5,monthly issuance,24
3665,28,monthly issuance,24
3524,66,monthly issuance,24
5196,13,weekly issuance,24
2883,77,monthly issuance,24
1346,74,monthly issuance,24
1514,7,monthly issuance,24
3154,1,monthly issuance,24
2081,36,monthly issuance,24
1255,68,monthly issuance,24
2208,7,monthly issuance,24
1284,55,monthly issuance,24
8153,9,monthly issuance,24
7721,13,monthly issuance,24
3889,16,monthly issuance,24
3085,66,monthly issuance,24
768,26,monthly issuance,24
8919,62,monthly issuance,24
185,32,monthly issuance,24
4150,65,monthly issuance,24
10774,46,monthly issuance,24
2728,52,weekly issuance,24
1339,76,monthly issuance,24
1929,1,monthly issuance,24
3433,73,monthly issuance,24
2337,65,monthly issuance,24
3,5,monthly issuance,24
2093,64,monthly issuance,24
3906,52,monthly issuance,24
3529,12,monthly issuance,24
864,72,monthly issuance,24
4336,2,monthly issuance,24
1647,1,monthly issuance,24
2169,57,monthly issuance,24
258,64,monthly issuance,24
1110,54,monthly issuance,24
105,21,monthly issuance,24
2992,43,monthly issuance,24
11317,50,monthly issuance,24
1681,68,monthly issuance,24
3428,27,monthly issuance,24
679,22,monthly issuance,24
10644,16,monthly issuance,24
2182,22,monthly issuance,24
9560,1,monthly issuance,24
3985,1,monthly issuance,24
3833,77,monthly issuance,24
705,35,monthly issuance,24
2447,38,monthly issuance,24
2452,1,monthly issuance,24
469,72,monthly issuance,24
483,70,monthly issuance,24
2678,1,monthly issuance,24
2183,54,monthly issuance,24
7052,55,issuance after transaction,24
680,17,monthly issuance,24
284,54,monthly issuance,24
1027,68,monthly issuance,24
1995,54,monthly issuance,24
211,28,monthly issuance,24
1432,27,monthly issuance,24
2369,49,monthly issuance,24
3867,1,monthly issuance,24
1890,1,weekly issuance,24
2204,9,monthly issuance,24
970,18,monthly issuance,24
5290,34,monthly issuance,24
2316,1,monthly issuance,24
611,46,monthly issuance,24
1794,74,monthly issuance,24
801,16,monthly issuance,24
3057,9,monthly issuance,24
2196,11,monthly issuance,24
2646,6,monthly issuance,24
2722,69,monthly issuance,24
2679,67,monthly issuance,24
2587,1,monthly issuance,24
3346,1,monthly issuance,24
1454,46,monthly issuance,24
2197,46,monthly issuance,24
1776,36,monthly issuance,24
547,24,monthly issuance,24
5758,44,monthly issuance,24
3185,45,monthly issuance,24
1950,70,monthly issuance,24
811,14,weekly issuance,24
3381,68,monthly issuance,24
1522,48,monthly issuance,24
41,72,monthly issuance,24
4533,68,monthly issuance,24
3343,1,monthly issuance,24
3686,77,monthly issuance,24
2927,37,monthly issuance,24
4091,9,monthly issuance,24
6602,74,monthly issuance,24
2558,46,monthly issuance,24
3208,29,monthly issuance,24
1389,34,monthly issuance,24
1033,32,monthly issuance,24
2449,23,monthly issuance,24
2000,5,monthly issuance,24
3724,16,monthly issuance,24
3281,1,monthly issuance,24
326,61,monthly issuance,24
307,26,monthly issuance,24
1951,23,monthly issuance,24
4445,47,monthly issuance,24
2338,59,monthly issuance,24
1319,56,issuance after transaction,24
311,50,monthly issuance,24
3293,1,monthly issuance,24
1648,40,monthly issuance,24
38,19,weekly issuance,24
1434,70,monthly issuance,24
7437,19,weekly issuance,24
4784,46,monthly issuance,24
2644,1,monthly issuance,24
785,21,weekly issuance,24
2776,23,monthly issuance,24
5572,15,monthly issuance,24
3046,74,monthly issuance,24
2138,75,monthly issuance,24
1662,1,monthly issuance,24
386,1,monthly issuance,24
591,1,monthly issuance,24
792,3,monthly issuance,24
1043,1,monthly issuance,24
9433,59,monthly issuance,24
509,36,monthly issuance,24
1747,30,monthly issuance,24
2073,59,monthly issuance,24
3097,66,monthly issuance,24
3062,17,monthly issuance,24
1355,1,monthly issuance,24
1881,60,monthly issuance,24
2595,1,monthly issuance,24
13,76,monthly issuance,24
996,47,monthly issuance,24
37,20,monthly issuance,24
2829,66,monthly issuance,24
529,39,monthly issuance,24
1857,37,monthly issuance,24
9140,32,monthly issuance,24
2485,41,monthly issuance,24
2607,1,monthly issuance,24
653,27,monthly issuance,24
10799,76,monthly issuance,24
1567,10,monthly issuance,24
1845,47,monthly issuance,24
1181,69,monthly issuance,24
3070,56,monthly issuance,24
645,70,monthly issuance,24
1795,53,monthly issuance,24
2442,14,monthly issuance,24
2845,62,monthly issuance,24
8639,46,monthly issuance,24
4003,25,monthly issuance,24
3537,45,monthly issuance,24
2394,62,monthly issuance,24
859,13,monthly issuance,24
3798,15,monthly issuance,24
2317,68,monthly issuance,24
3828,44,monthly issuance,24
2422,27,monthly issuance,24
3556,58,monthly issuance,24
1154,5,weekly issuance,24
3901,12,monthly issuance,24
3950,48,monthly issuance,24
2142,42,monthly issuance,24
2492,73,monthly issuance,24
45,64,monthly issuance,24
2172,1,monthly issuance,24
909,30,monthly issuance,24
10243,44,monthly issuance,24
1026,20,monthly issuance,24
3444,53,weekly issuance,24
1764,68,monthly issuance,24
4158,27,monthly issuance,24
585,4,monthly issuance,24
5698,1,monthly issuance,24
178,59,monthly issuance,24
2079,55,monthly issuance,24
2480,35,monthly issuance,24
2444,76,monthly issuance,24
3516,36,weekly issuance,24
1303,23,monthly issuance,24
783,1,monthly issuance,24
1729,53,monthly issuance,24
1790,70,monthly issuance,24
2351,74,monthly issuance,24
2997,40,monthly issuance,24
10650,76,monthly issuance,24
2684,7,monthly issuance,24
2459,55,monthly issuance,24
1240,1,monthly issuance,24
1783,70,monthly issuance,24
7156,71,monthly issuance,24
1085,42,monthly issuance,24
677,70,monthly issuance,24
6505,7,monthly issuance,24
402,68,monthly issuance,24
9156,18,monthly issuance,24
3987,25,monthly issuance,24
3852,20,monthly issuance,24
384,24,weekly issuance,24
1946,46,monthly issuance,24
3603,3,monthly issuance,24
1872,61,monthly issuance,24
3671,21,monthly issuance,24
735,70,monthly issuance,24
3274,76,monthly issuance,24
5870,75,monthly issuance,24
5283,15,monthly issuance,24
1438,23,weekly issuance,24
328,1,monthly issuance,24
118,68,monthly issuance,24
387,72,monthly issuance,24
3300,71,monthly issuance,24
3657,62,monthly issuance,24
823,71,monthly issuance,24
1876,1,monthly issuance,24
2765,69,monthly issuance,24
3463,38,monthly issuance,24
3103,1,issuance after transaction,24
1101,4,monthly issuance,24
179,1,weekly issuance,24
3610,1,monthly issuance,24
1814,17,monthly issuance,24
1718,71,monthly issuance,24
16,12,monthly issuance,24
4616,1,monthly issuance,24
3757,64,monthly issuance,24
2942,44,monthly issuance,24
89,68,monthly issuance,24
3106,12,weekly issuance,24
2312,65,monthly issuance,24
177,1,monthly issuance,24
4128,64,monthly issuance,24
2846,1,monthly issuance,24
1443,54,monthly issuance,24
1992,48,monthly issuance,24
755,38,monthly issuance,24
7274,11,monthly issuance,24
3383,29,monthly issuance,24
2461,1,monthly issuance,24
3916,8,monthly issuance,24
2745,60,monthly issuance,24
10152,34,monthly issuance,24
2007,45,monthly issuance,24
1064,70,monthly issuance,24
2370,51,monthly issuance,24
1379,47,monthly issuance,24
1313,45,monthly issuance,24
129,74,monthly issuance,24
6866,14,monthly issuance,24
4132,36,monthly issuance,24
2136,75,monthly issuance,24
2036,70,monthly issuance,24
3401,38,weekly issuance,24
1596,70,monthly issuance,24
4116,6,monthly issuance,24
3342,59,monthly issuance,24
2715,42,monthly issuance,24
4143,55,monthly issuance,24
2133,11,monthly issuance,24
2069,72,monthly issuance,24
205,1,monthly issuance,24
1150,29,monthly issuance,24
1608,26,monthly issuance,24
1494,1,monthly issuance,24
2272,48,monthly issuance,24
2634,45,monthly issuance,24
745,43,monthly issuance,24
3813,1,monthly issuance,24
1342,9,monthly issuance,24
121,55,monthly issuance,24
1727,9,monthly issuance,24
2097,46,monthly issuance,24
133,64,weekly issuance,24
2897,51,monthly issuance,24
5708,64,weekly issuance,24
7049,69,monthly issuance,24
1279,28,monthly issuance,24
502,1,monthly issuance,24
1506,51,monthly issuance,24
2231,2,monthly issuance,24
966,15,monthly issuance,24
1968,16,weekly issuance,24
2879,15,monthly issuance,24
3023,35,monthly issuance,24
3561,33,monthly issuance,24
1807,21,monthly issuance,24
11327,7,monthly issuance,24
2053,5,monthly issuance,24
550,24,monthly issuance,24
3324,3,monthly issuance,24
1061,44,monthly issuance,24
2215,48,monthly issuance,24
961,1,monthly issuance,24
2579,24,monthly issuance,24
3919,34,monthly issuance,24
3875,44,monthly issuance,24
2311,28,monthly issuance,24
2556,46,monthly issuance,24
1615,1,monthly issuance,24
2910,68,monthly issuance,24
2756,24,monthly issuance,24
1572,72,monthly issuance,24
3857,54,monthly issuance,24
156,64,monthly issuance,24
3922,68,monthly issuance,24
1209,23,monthly issuance,24
2371,15,weekly issuance,24
852,57,monthly issuance,24
2152,22,monthly issuance,24
398,69,monthly issuance,24
2174,18,monthly issuance,24
3705,20,monthly issuance,24
1172,6,monthly issuance,24
876,4,monthly issuance,24
2413,33,monthly issuance,24
3963,9,monthly issuance,24
643,64,monthly issuance,24
1340,52,monthly issuance,24
2703,61,monthly issuance,24
671,60,monthly issuance,24
782,42,monthly issuance,24
2784,40,monthly issuance,24
1703,72,monthly issuance,24
3598,76,monthly issuance,24
639,1,monthly issuance,24
3325,11,monthly issuance,24
10613,55,monthly issuance,24
606,75,monthly issuance,24
9227,51,monthly issuance,24
1723,70,monthly issuance,24
3404,33,monthly issuance,24
1657,12,monthly issuance,24
3395,16,monthly issuance,24
2296,29,monthly issuance,24
644,4,monthly issuance,24
2402,18,monthly issuance,24
2391,2,monthly issuance,24
1140,49,monthly issuance,24
952,41,monthly issuance,24
696,54,monthly issuance,24
2998,21,monthly issuance,24
867,60,monthly issuance,24
1208,4,monthly issuance,24
3423,11,monthly issuance,24
2831,1,monthly issuance,24
2211,61,issuance after transaction,24
3360,71,monthly issuance,24
1245,68,monthly issuance,24
1348,55,monthly issuance,24
2920,73,monthly issuance,24
566,8,monthly issuance,24
2658,27,monthly issuance,24
2721,74,monthly issuance,24
1833,54,monthly issuance,24
2221,58,monthly issuance,24
149,43,monthly issuance,24
3082,33,monthly issuance,24
3156,1,issuance after transaction,24
2438,71,monthly issuance,24
2693,17,monthly issuance,24
1866,4,monthly issuance,24
3365,11,monthly issuance,24
3382,23,weekly issuance,24
2125,43,weekly issuance,24
3396,1,monthly issuance,24
3105,37,monthly issuance,24
2162,50,monthly issuance,24
1125,1,weekly issuance,24
2979,10,monthly issuance,24
2850,57,monthly issuance,24
2832,12,monthly issuance,24
3102,33,monthly issuance,24
295,66,monthly issuance,24
1523,52,issuance after transaction,24
215,31,monthly issuance,24
421,75,monthly issuance,24
3715,74,monthly issuance,24
934,9,monthly issuance,24
3333,44,monthly issuance,24
1798,46,monthly issuance,23
10005,64,monthly issuance,23
4386,51,weekly issuance,23
1868,16,weekly issuance,23
232,45,monthly issuance,23
298,35,monthly issuance,23
1717,67,monthly issuance,23
1960,31,monthly issuance,23
1049,18,monthly issuance,23
2918,15,issuance after transaction,23
4140,28,monthly issuance,23
21,54,monthly issuance,23
1650,39,monthly issuance,23
800,11,monthly issuance,23
3415,75,monthly issuance,23
3722,76,monthly issuance,23
736,75,monthly issuance,23
2787,1,monthly issuance,23
673,31,monthly issuance,23
3406,53,monthly issuance,23
2796,5,weekly issuance,23
2775,30,monthly issuance,23
276,38,monthly issuance,23
315,45,monthly issuance,23
1072,65,monthly issuance,23
1156,59,monthly issuance,23
3836,68,monthly issuance,23
3013,73,monthly issuance,23
3033,69,monthly issuance,23
3174,65,monthly issuance,23
134,34,monthly issuance,23
1229,46,monthly issuance,23
3209,45,monthly issuance,23
2820,36,monthly issuance,23
938,70,monthly issuance,23
3501,36,monthly issuance,23
3616,50,monthly issuance,23
3911,32,monthly issuance,23
3992,43,monthly issuance,23
579,1,monthly issuance,23
2892,64,monthly issuance,23
1186,64,monthly issuance,23
2440,19,monthly issuance,23
2791,25,monthly issuance,23
3169,19,monthly issuance,23
2049,67,monthly issuance,23
758,51,monthly issuance,23
1177,27,monthly issuance,23
246,65,monthly issuance,23
1171,18,monthly issuance,23
3187,59,monthly issuance,23
3385,1,monthly issuance,23
703,54,monthly issuance,23
1318,56,monthly issuance,23
889,43,monthly issuance,23
4332,74,monthly issuance,23
564,5,monthly issuance,23
3934,6,monthly issuance,23
1983,54,monthly issuance,23
727,35,monthly issuance,23
3048,74,weekly issuance,23
3025,25,monthly issuance,23
906,59,monthly issuance,23
845,14,monthly issuance,23
124,55,monthly issuance,23
3958,59,monthly issuance,23
777,30,monthly issuance,23
1573,63,monthly issuance,23
3276,1,monthly issuance,23
